timestamp,src_ip,dst_ip,port,bytes,protocol,status,label,anomaly_type
2024-01-02T15:10:59.235355Z,10.0.0.44,203.0.113.7,8443,622,TCP,TIMEOUT,normal,
2024-01-02T15:14:28.795986Z,192.168.1.171,203.0.113.2,3306,613,TCP,OK,normal,
2024-01-02T15:15:05.077977Z,10.0.0.61,203.0.113.16,53,1760,UDP,OK,normal,
2024-01-02T15:15:12.730762Z,10.0.0.87,203.0.113.8,22,3073,UDP,OK,normal,
2024-01-02T15:19:26.711348Z,192.168.2.47,203.0.113.1,8080,64,TCP,OK,normal,
2024-01-02T15:26:48.031485Z,10.0.0.65,10.0.0.203,587,1814,UDP,OK,normal,
2024-01-02T15:27:40.147882Z,10.0.0.254,203.0.113.27,80,1145,TCP,OK,normal,
2024-01-02T15:30:31.728691Z,10.0.0.107,192.168.2.210,80,2398,TCP,OK,normal,
2024-01-02T15:38:38.318567Z,192.168.1.171,203.0.113.11,8443,850,UDP,TIMEOUT,normal,
2024-01-02T15:42:00.565633Z,10.0.0.244,203.0.113.23,8443,349,UDP,RESET,normal,
2024-01-02T15:42:29.666948Z,10.0.0.217,192.168.1.87,5432,1582,UDP,OK,normal,
2024-01-02T15:44:02.310666Z,192.168.1.58,192.168.1.29,3306,275,TCP,OK,normal,
2024-01-02T15:46:13.708313Z,192.168.2.38,192.168.2.98,25,1309,TCP,OK,normal,
2024-01-02T15:46:54.113510Z,192.168.1.208,203.0.113.29,5432,1724,TCP,OK,normal,
2024-01-02T15:50:04.232910Z,192.168.2.99,203.0.113.17,22,1143,TCP,OK,normal,
2024-01-02T15:51:43.860283Z,192.168.2.221,203.0.113.1,80,1852,UDP,RESET,normal,
2024-01-02T15:58:58.649338Z,192.168.1.175,203.0.113.21,8080,484,TCP,OK,anomaly,beaconing
2024-01-02T15:59:08.536782Z,192.168.2.249,203.0.113.1,25,1671,UDP,TIMEOUT,normal,
2024-01-02T16:04:21.652046Z,10.0.0.29,192.168.1.16,3306,1799,TCP,OK,normal,
2024-01-02T16:04:36.863295Z,192.168.1.66,192.168.2.248,587,1818,UDP,RESET,normal,
2024-01-02T16:05:16.151718Z,10.0.0.150,203.0.113.13,5432,1970,UDP,OK,normal,
2024-01-02T16:06:39.273810Z,10.0.0.140,192.168.1.122,22,3262,TCP,RESET,normal,
2024-01-02T16:12:22.664698Z,10.0.0.108,10.0.0.55,80,1720,UDP,RESET,normal,
2024-01-02T16:16:38.227586Z,192.168.2.221,192.168.2.198,25,952,TCP,TIMEOUT,normal,
2024-01-02T16:23:02.344943Z,192.168.1.74,192.168.1.224,5432,1344,UDP,OK,normal,
2024-01-02T16:31:36.894411Z,10.0.0.129,10.0.0.56,8080,1742,UDP,OK,normal,
2024-01-02T16:32:02.430218Z,192.168.1.173,203.0.113.18,22,1297,TCP,OK,normal,
2024-01-02T16:32:51.079912Z,192.168.1.51,203.0.113.21,587,891,UDP,OK,normal,
2024-01-02T16:43:36.982673Z,10.0.0.133,203.0.113.15,5432,304,UDP,TIMEOUT,normal,
2024-01-02T16:44:17.304357Z,10.0.0.175,203.0.113.23,8443,2494,TCP,OK,normal,
2024-01-02T16:48:20.406923Z,192.168.1.97,203.0.113.14,80,2536,UDP,TIMEOUT,normal,
2024-01-02T16:51:44.667965Z,192.168.2.203,192.168.2.76,22,1275,UDP,OK,normal,
2024-01-02T16:58:05.446409Z,192.168.1.161,203.0.113.16,443,2739,UDP,OK,normal,
2024-01-02T16:58:10.052394Z,10.0.0.111,192.168.2.126,8443,1482,TCP,RESET,normal,
2024-01-02T16:58:42.685792Z,192.168.1.244,203.0.113.3,22,1769,TCP,OK,normal,
2024-01-02T16:58:42.941406Z,192.168.1.254,203.0.113.21,443,1881,TCP,OK,normal,
2024-01-02T17:02:27.987027Z,10.0.0.221,203.0.113.13,53,365,UDP,RESET,normal,
2024-01-02T17:05:30.888877Z,192.168.1.204,192.168.1.143,443,2340,TCP,TIMEOUT,normal,
2024-01-02T17:05:50.046991Z,192.168.2.135,203.0.113.16,22,1415,TCP,RESET,normal,
2024-01-02T17:06:10.090684Z,10.0.0.76,192.168.2.180,3306,1034,TCP,OK,normal,
2024-01-02T17:06:52.980616Z,192.168.1.130,203.0.113.15,25,2923,UDP,OK,normal,
2024-01-02T17:15:01.334236Z,192.168.2.92,203.0.113.13,443,1465,UDP,OK,normal,
2024-01-02T17:16:38.420193Z,192.168.1.39,203.0.113.27,22,821,UDP,OK,normal,
2024-01-02T17:16:59.754672Z,10.0.0.218,203.0.113.29,25,1704,TCP,OK,normal,
2024-01-02T17:18:33.230468Z,192.168.1.211,203.0.113.27,22,2053,TCP,OK,normal,
2024-01-02T17:23:27.485633Z,192.168.1.51,203.0.113.13,53,1291,TCP,RESET,normal,
2024-01-02T17:23:47.961778Z,192.168.2.190,203.0.113.18,587,1838,TCP,OK,normal,
2024-01-02T17:28:14.030355Z,192.168.1.144,192.168.2.219,53,1171,TCP,TIMEOUT,normal,
2024-01-02T17:28:41.766830Z,192.168.2.70,192.168.1.138,22,1672,TCP,OK,normal,
2024-01-02T17:48:53.001588Z,192.168.2.229,192.168.2.77,587,3149,TCP,OK,normal,
2024-01-02T17:50:06.218939Z,192.168.2.88,10.0.0.100,5432,180,TCP,TIMEOUT,normal,
2024-01-02T17:53:13.478862Z,10.0.0.131,203.0.113.29,22,146071,TCP,OK,anomaly,volume
2024-01-02T17:57:19.309179Z,192.168.2.84,203.0.113.10,8443,1495,TCP,TIMEOUT,normal,
2024-01-02T17:58:35.211880Z,10.0.0.50,192.168.2.85,8443,89,TCP,RESET,normal,
2024-01-02T18:01:39.150664Z,192.168.1.216,203.0.113.19,80,2397,TCP,OK,normal,
2024-01-02T18:02:06.445834Z,192.168.1.228,192.168.1.222,3306,1586,UDP,TIMEOUT,normal,
2024-01-02T18:04:04.506849Z,192.168.1.125,203.0.113.15,3306,64,TCP,RESET,normal,
2024-01-02T18:04:11.431297Z,192.168.1.200,192.168.1.10,22,2193,UDP,OK,normal,
2024-01-02T18:05:53.467546Z,10.0.0.61,10.0.0.122,443,1001,TCP,OK,normal,
2024-01-02T18:06:29.023304Z,10.0.0.95,192.168.2.236,5432,2414,TCP,OK,normal,
2024-01-02T18:08:08.461913Z,10.0.0.52,192.168.1.63,22,2324,TCP,OK,normal,
2024-01-02T18:08:48.357410Z,10.0.0.26,203.0.113.18,8443,315,TCP,OK,normal,
2024-01-02T18:16:55.765625Z,192.168.1.23,10.0.0.32,587,1009,TCP,OK,normal,
2024-01-02T18:25:51.724531Z,10.0.0.60,192.168.1.14,3306,258,UDP,RESET,normal,
2024-01-02T18:28:15.629506Z,10.0.0.233,192.168.2.70,3306,606,TCP,OK,normal,
2024-01-02T18:28:57.881808Z,192.168.2.84,203.0.113.19,443,2181,TCP,OK,normal,
2024-01-02T18:30:01.661806Z,10.0.0.231,203.0.113.25,8443,1106,TCP,OK,normal,
2024-01-02T18:38:41.177822Z,192.168.2.61,10.0.0.180,587,2990,TCP,OK,normal,
2024-01-02T18:38:43.608246Z,192.168.2.39,203.0.113.4,5432,954,TCP,OK,normal,
2024-01-02T18:39:35.420014Z,10.0.0.192,203.0.113.26,443,1981,UDP,OK,normal,
2024-01-02T18:44:31.465681Z,192.168.1.20,192.168.2.165,443,2084,TCP,OK,normal,
2024-01-02T18:49:29.223938Z,10.0.0.176,203.0.113.2,80,1086,TCP,OK,normal,
2024-01-02T18:52:16.762276Z,192.168.2.98,203.0.113.24,8080,2302,TCP,OK,normal,
2024-01-02T18:52:41.019397Z,192.168.2.91,10.0.0.242,8443,1616,TCP,OK,normal,
2024-01-02T19:03:45.152206Z,10.0.0.22,192.168.1.74,443,714,UDP,TIMEOUT,normal,
2024-01-02T19:04:55.121865Z,192.168.2.233,192.168.2.27,22,608,UDP,OK,normal,
2024-01-02T19:09:15.048235Z,192.168.2.233,203.0.113.27,53,1041,UDP,OK,normal,
2024-01-02T19:10:37.011767Z,192.168.2.243,203.0.113.16,3306,2013,UDP,OK,normal,
2024-01-02T19:15:05.356231Z,10.0.0.84,192.168.2.217,8443,871,UDP,OK,normal,
2024-01-02T19:23:30.086382Z,10.0.0.37,203.0.113.8,3306,1144,UDP,TIMEOUT,normal,
2024-01-02T19:24:49.841887Z,192.168.1.113,192.168.1.104,3306,551,UDP,OK,normal,
2024-01-02T19:33:09.230214Z,192.168.2.135,203.0.113.22,587,3122,TCP,OK,normal,
2024-01-02T19:33:21.943204Z,10.0.0.131,203.0.113.27,22,124553,TCP,OK,anomaly,volume
2024-01-02T19:45:33.640197Z,10.0.0.17,203.0.113.29,8443,1075,TCP,OK,normal,
2024-01-02T20:01:23.918439Z,192.168.2.6,192.168.2.152,8443,2117,UDP,OK,normal,
2024-01-02T20:02:18.447581Z,192.168.2.17,192.168.1.184,22,3673,TCP,OK,normal,
2024-01-02T20:08:55.060962Z,10.0.0.250,10.0.0.166,587,3442,TCP,OK,normal,
2024-01-02T20:16:30.248180Z,192.168.1.87,203.0.113.24,5432,931,TCP,TIMEOUT,normal,
2024-01-02T20:35:38.948993Z,10.0.0.129,10.0.0.7,8443,1895,TCP,OK,normal,
2024-01-02T20:43:04.892939Z,10.0.0.132,203.0.113.16,8080,547,TCP,OK,normal,
2024-01-02T20:50:51.656763Z,10.0.0.187,192.168.2.78,22,3052,TCP,OK,normal,
2024-01-02T20:52:36.930070Z,192.168.2.170,192.168.1.91,8080,1880,TCP,RESET,normal,
2024-01-02T20:55:52.885519Z,192.168.2.235,203.0.113.25,25,2207,UDP,OK,normal,
2024-01-02T20:59:31.954811Z,10.0.0.67,192.168.2.102,587,1867,UDP,OK,normal,
2024-01-02T21:02:32.411631Z,192.168.2.23,203.0.113.16,5432,1568,TCP,OK,normal,
2024-01-02T21:06:07.379245Z,192.168.2.47,203.0.113.15,53,412,UDP,OK,normal,
2024-01-02T21:19:59.146870Z,192.168.2.6,192.168.2.197,25,680,UDP,OK,normal,
2024-01-02T21:23:47.695985Z,192.168.1.10,203.0.113.18,53,929,UDP,OK,normal,
2024-01-02T21:24:35.758099Z,192.168.2.45,203.0.113.19,8443,1714,UDP,RESET,normal,
2024-01-02T21:24:44.508386Z,10.0.0.38,192.168.1.142,443,1160,UDP,OK,normal,
2024-01-02T21:25:11.308701Z,192.168.1.180,203.0.113.19,22,1413,UDP,TIMEOUT,normal,
2024-01-02T21:28:47.931290Z,192.168.2.8,203.0.113.26,587,1088,TCP,OK,normal,
2024-01-02T21:40:34.979851Z,192.168.2.56,203.0.113.29,443,1360,TCP,OK,normal,
2024-01-02T21:58:23.040460Z,10.0.0.250,203.0.113.8,8443,779,TCP,RESET,normal,
2024-01-02T21:58:27.091761Z,10.0.0.241,203.0.113.12,80,2237,TCP,OK,normal,
2024-01-02T22:00:15.006729Z,10.0.0.79,192.168.1.64,8443,2804,UDP,TIMEOUT,normal,
2024-01-02T22:09:11.381915Z,10.0.0.200,10.0.0.34,80,1377,UDP,OK,normal,
2024-01-02T22:11:25.052566Z,192.168.2.92,192.168.1.234,8443,1932,UDP,RESET,normal,
2024-01-02T22:12:51.868833Z,10.0.0.55,192.168.1.235,53,64,TCP,TIMEOUT,normal,
2024-01-02T22:23:51.120842Z,192.168.2.67,192.168.2.187,22,1074,UDP,OK,normal,
2024-01-02T22:24:53.860568Z,10.0.0.213,10.0.0.166,587,2543,UDP,OK,normal,
2024-01-02T22:27:59.302195Z,192.168.2.85,203.0.113.18,8443,1685,TCP,OK,normal,
2024-01-02T22:31:44.197810Z,192.168.2.36,203.0.113.8,443,599,TCP,OK,anomaly,beaconing
2024-01-02T22:35:35.704596Z,192.168.2.235,192.168.2.123,587,1528,UDP,TIMEOUT,normal,
2024-01-02T22:43:25.708539Z,10.0.0.201,203.0.113.7,587,1763,UDP,RESET,normal,
2024-01-02T22:46:41.515152Z,192.168.2.172,203.0.113.5,3306,1586,UDP,OK,normal,
2024-01-02T23:07:12.105388Z,192.168.2.35,192.168.2.22,443,64,TCP,OK,normal,
2024-01-02T23:21:07.348267Z,192.168.1.164,203.0.113.3,80,1675,UDP,OK,normal,
2024-01-02T23:35:17.932088Z,192.168.1.67,203.0.113.23,22,349,UDP,OK,normal,
2024-01-02T23:37:01.287710Z,192.168.1.109,203.0.113.19,53,1870,UDP,OK,normal,
2024-01-02T23:41:37.495867Z,192.168.2.4,192.168.2.217,22,532,TCP,TIMEOUT,normal,
2024-01-02T23:45:38.643108Z,10.0.0.107,203.0.113.1,3306,724,TCP,RESET,normal,
2024-01-02T23:47:25.954720Z,10.0.0.1,203.0.113.15,587,2322,UDP,OK,normal,
2024-01-02T23:50:42.574709Z,10.0.0.64,203.0.113.21,3306,708,TCP,OK,normal,
2024-01-02T23:52:00.433007Z,192.168.2.85,203.0.113.1,5432,2034,UDP,OK,normal,
2024-01-02T23:54:41.378618Z,10.0.0.43,10.0.0.118,3306,422,UDP,OK,normal,
2024-01-02T23:57:57.261088Z,192.168.1.236,192.168.2.134,80,1077,TCP,OK,normal,
2024-01-03T00:04:13.630686Z,192.168.1.124,203.0.113.26,8443,2158,UDP,OK,normal,
2024-01-03T00:06:21.414632Z,10.0.0.139,203.0.113.11,22,1010,UDP,OK,normal,
2024-01-03T00:19:27.418723Z,192.168.1.11,203.0.113.29,3306,2518,UDP,TIMEOUT,normal,
2024-01-03T00:24:55.513754Z,10.0.0.174,203.0.113.22,3306,1459,UDP,OK,normal,
2024-01-03T00:27:58.464128Z,192.168.1.150,192.168.2.85,22,112,UDP,OK,normal,
2024-01-03T00:28:55.845627Z,10.0.0.183,10.0.0.45,587,1146,TCP,OK,normal,
2024-01-03T00:30:14.361351Z,192.168.2.114,203.0.113.29,443,64,UDP,OK,normal,
2024-01-03T00:41:06.529314Z,10.0.0.52,203.0.113.13,5432,3823,UDP,OK,normal,
2024-01-03T00:45:47.484180Z,192.168.2.59,203.0.113.26,8443,1351,UDP,OK,normal,
2024-01-03T00:46:32.092525Z,10.0.0.160,203.0.113.21,5432,1750,UDP,OK,normal,
2024-01-03T00:49:45.417758Z,192.168.1.189,203.0.113.22,22,1302,TCP,OK,normal,
2024-01-03T00:55:18.922403Z,192.168.2.185,10.0.0.184,587,1128,TCP,OK,normal,
2024-01-03T01:01:28.471169Z,192.168.2.52,203.0.113.4,5432,1298,UDP,OK,normal,
2024-01-03T01:05:29.259738Z,10.0.0.74,192.168.2.40,587,696,UDP,RESET,normal,
2024-01-03T01:05:31.692837Z,192.168.1.72,192.168.2.186,22,481,TCP,OK,normal,
2024-01-03T01:08:44.163651Z,10.0.0.78,192.168.1.215,22,64,TCP,TIMEOUT,normal,
2024-01-03T01:12:44.705793Z,192.168.1.38,10.0.0.163,5432,735,UDP,TIMEOUT,normal,
2024-01-03T01:19:13.374925Z,10.0.0.227,203.0.113.25,80,1736,TCP,RESET,normal,
2024-01-03T01:25:45.962731Z,192.168.2.231,203.0.113.21,443,1758,UDP,TIMEOUT,normal,
2024-01-03T01:26:17.316716Z,10.0.0.82,10.0.0.102,53,461,TCP,OK,normal,
2024-01-03T01:33:08.476640Z,192.168.2.85,192.168.1.43,8080,64,TCP,RESET,normal,
2024-01-03T01:40:13.506132Z,192.168.2.77,203.0.113.22,22,2800,UDP,OK,normal,
2024-01-03T01:45:43.361718Z,192.168.2.98,192.168.2.114,587,2081,UDP,RESET,normal,
2024-01-03T01:46:02.321820Z,192.168.1.184,192.168.2.205,587,2235,TCP,OK,normal,
2024-01-03T01:48:21.027166Z,10.0.0.19,203.0.113.1,3306,1965,UDP,OK,normal,
2024-01-03T01:57:03.055969Z,10.0.0.154,203.0.113.7,3306,2841,UDP,RESET,normal,
2024-01-03T01:57:20.894623Z,10.0.0.131,203.0.113.1,22,130256,TCP,OK,anomaly,volume
2024-01-03T02:04:52.305720Z,192.168.1.233,203.0.113.10,25,1861,TCP,OK,normal,
2024-01-03T02:06:14.525907Z,192.168.1.210,203.0.113.10,8443,2951,UDP,OK,normal,
2024-01-03T02:11:04.730864Z,192.168.1.96,203.0.113.3,8080,1439,TCP,RESET,normal,
2024-01-03T02:21:19.614448Z,192.168.1.206,203.0.113.20,8443,1725,UDP,RESET,normal,
2024-01-03T02:26:17.510730Z,192.168.1.192,192.168.2.199,8443,1418,TCP,OK,normal,
2024-01-03T02:26:52.022498Z,192.168.2.45,10.0.0.52,8080,64,UDP,OK,normal,
2024-01-03T02:29:24.316891Z,192.168.1.167,192.168.1.11,22,1794,UDP,OK,normal,
2024-01-03T02:30:35.971707Z,192.168.2.27,192.168.2.144,587,1386,UDP,RESET,normal,
2024-01-03T03:00:25.432365Z,192.168.1.208,203.0.113.29,8443,1310,TCP,RESET,normal,
2024-01-03T03:03:32.698029Z,192.168.2.57,203.0.113.9,53,1253,UDP,OK,normal,
2024-01-03T03:11:39.134211Z,10.0.0.158,192.168.1.22,80,1925,TCP,OK,normal,
2024-01-03T03:13:28.328284Z,192.168.2.10,203.0.113.6,80,1171,TCP,OK,normal,
2024-01-03T03:14:02.109652Z,10.0.0.101,203.0.113.6,25,1617,TCP,OK,normal,
2024-01-03T03:20:10.627287Z,10.0.0.62,10.0.0.138,53,2324,TCP,OK,normal,
2024-01-03T03:27:06.193621Z,192.168.2.130,192.168.2.106,25,2146,TCP,OK,normal,
2024-01-03T03:31:02.877962Z,10.0.0.97,192.168.1.188,443,64,UDP,TIMEOUT,normal,
2024-01-03T03:32:14.522091Z,10.0.0.7,203.0.113.5,53,1730,UDP,TIMEOUT,normal,
2024-01-03T03:40:44.028189Z,192.168.2.227,192.168.2.122,8080,879,TCP,RESET,normal,
2024-01-03T04:12:09.376684Z,192.168.1.151,203.0.113.14,25,574,UDP,OK,normal,
2024-01-03T04:16:03.716068Z,192.168.2.158,203.0.113.14,25,2354,UDP,OK,normal,
2024-01-03T04:19:23.546578Z,192.168.1.236,10.0.0.2,8080,1549,UDP,OK,normal,
2024-01-03T04:20:13.488677Z,192.168.2.49,192.168.2.130,3306,2731,TCP,RESET,normal,
2024-01-03T04:36:46.309349Z,10.0.0.120,203.0.113.29,3306,872,UDP,RESET,normal,
2024-01-03T04:39:27.010199Z,10.0.0.203,192.168.1.140,8443,2549,TCP,OK,normal,
2024-01-03T04:52:15.120906Z,192.168.1.45,203.0.113.7,8080,1981,UDP,OK,normal,
2024-01-03T04:53:18.992885Z,10.0.0.204,203.0.113.3,8080,1906,UDP,OK,normal,
2024-01-03T04:59:02.862105Z,10.0.0.183,192.168.1.74,22,64,TCP,TIMEOUT,normal,
2024-01-03T05:05:06.492188Z,10.0.0.176,203.0.113.15,587,2838,UDP,OK,normal,
2024-01-03T05:11:12.024553Z,10.0.0.191,10.0.0.43,22,1457,TCP,RESET,normal,
2024-01-03T05:13:28.832002Z,10.0.0.9,203.0.113.23,5432,2437,TCP,OK,normal,
2024-01-03T05:22:48.962272Z,192.168.1.36,203.0.113.4,25,1128,UDP,OK,normal,
2024-01-03T05:33:23.645827Z,192.168.2.155,192.168.2.145,443,2672,UDP,OK,normal,
2024-01-03T05:38:36.967396Z,10.0.0.160,192.168.2.91,443,1339,UDP,OK,normal,
2024-01-03T06:06:38.923819Z,192.168.2.227,203.0.113.18,53,1307,TCP,OK,normal,
2024-01-03T06:14:47.352619Z,192.168.1.157,203.0.113.3,53,259,TCP,OK,normal,
2024-01-03T06:21:49.001174Z,192.168.2.92,203.0.113.9,5432,517,UDP,OK,normal,
2024-01-03T06:25:46.501156Z,192.168.1.39,10.0.0.183,80,460,TCP,OK,normal,
2024-01-03T06:30:08.666794Z,10.0.0.143,10.0.0.133,443,2129,TCP,TIMEOUT,normal,
2024-01-03T06:31:11.630845Z,192.168.1.72,203.0.113.6,25,1812,TCP,TIMEOUT,normal,
2024-01-03T06:36:46.588935Z,192.168.2.3,192.168.2.121,3306,2042,TCP,OK,normal,
2024-01-03T06:37:06.234873Z,10.0.0.175,10.0.0.198,80,1126,UDP,OK,normal,
2024-01-03T06:40:57.379152Z,192.168.1.122,192.168.2.176,8443,1277,TCP,TIMEOUT,normal,
2024-01-03T06:47:39.387983Z,192.168.1.54,203.0.113.20,5432,665,UDP,OK,normal,
2024-01-03T06:48:26.248186Z,192.168.1.69,10.0.0.73,587,1950,UDP,OK,normal,
2024-01-03T06:53:44.513613Z,10.0.0.62,192.168.2.27,25,64,UDP,OK,normal,
2024-01-03T06:54:10.416049Z,10.0.0.138,203.0.113.28,25,1962,UDP,TIMEOUT,normal,
2024-01-03T06:58:30.638316Z,192.168.1.192,203.0.113.7,5432,536,TCP,TIMEOUT,normal,
2024-01-03T07:00:53.476456Z,10.0.0.156,203.0.113.9,25,219,TCP,TIMEOUT,normal,
2024-01-03T07:09:39.357613Z,192.168.2.121,192.168.2.218,22,2087,UDP,RESET,normal,
2024-01-03T07:11:55.362871Z,192.168.2.50,203.0.113.17,22,2156,TCP,OK,normal,
2024-01-03T07:13:38.826751Z,192.168.1.91,203.0.113.5,443,1191,UDP,RESET,normal,
2024-01-03T07:24:13.304459Z,192.168.1.76,203.0.113.23,25,446,TCP,OK,normal,
2024-01-03T07:36:22.304963Z,10.0.0.59,203.0.113.13,3306,373,UDP,OK,normal,
2024-01-03T07:40:35.300246Z,10.0.0.141,192.168.2.16,587,493,TCP,OK,normal,
2024-01-03T07:44:13.458649Z,10.0.0.85,192.168.1.106,3306,2785,TCP,OK,normal,
2024-01-03T07:49:20.701076Z,192.168.1.117,203.0.113.20,3306,487,UDP,OK,normal,
2024-01-03T07:53:34.762343Z,10.0.0.208,192.168.2.72,8443,2009,UDP,OK,normal,
2024-01-03T07:55:50.914317Z,192.168.2.2,203.0.113.23,25,1377,UDP,OK,normal,
2024-01-03T07:58:22.298258Z,10.0.0.228,203.0.113.13,22,298,UDP,OK,normal,
2024-01-03T08:06:28.813346Z,192.168.2.152,203.0.113.7,587,1934,TCP,OK,normal,
2024-01-03T08:19:05.614224Z,192.168.1.72,192.168.1.99,534,104,TCP,RESET,anomaly,portscan
2024-01-03T08:31:25.298113Z,192.168.2.26,203.0.113.27,53,1282,TCP,OK,normal,
2024-01-03T08:32:04.834060Z,192.168.2.42,192.168.2.79,5432,1516,TCP,OK,normal,
2024-01-03T08:32:59.484373Z,192.168.1.218,203.0.113.2,53,1933,UDP,OK,normal,
2024-01-03T08:40:06.939512Z,10.0.0.124,203.0.113.13,8443,2400,UDP,TIMEOUT,normal,
2024-01-03T08:43:36.780899Z,192.168.2.38,203.0.113.2,25,1357,TCP,OK,normal,
2024-01-03T08:44:38.802118Z,192.168.2.109,192.168.2.63,25,2246,UDP,OK,normal,
2024-01-03T08:46:11.471244Z,10.0.0.66,203.0.113.20,25,846,UDP,TIMEOUT,normal,
2024-01-03T08:48:00.277138Z,192.168.1.60,203.0.113.26,8443,851,TCP,OK,normal,
2024-01-03T08:48:49.898775Z,10.0.0.57,203.0.113.24,8080,1002,UDP,OK,normal,
2024-01-03T08:57:11.182035Z,192.168.1.31,192.168.2.179,5432,1160,TCP,OK,normal,
2024-01-03T09:01:35.014223Z,192.168.2.172,10.0.0.46,80,1536,UDP,RESET,normal,
2024-01-03T09:04:17.042821Z,192.168.2.111,192.168.2.119,80,825,TCP,OK,normal,
2024-01-03T09:05:30.898917Z,10.0.0.55,192.168.2.185,5432,1929,UDP,OK,normal,
2024-01-03T09:10:21.475876Z,192.168.2.228,203.0.113.21,25,2507,UDP,RESET,normal,
2024-01-03T09:11:39.839758Z,192.168.2.246,203.0.113.19,5432,1819,TCP,OK,normal,
2024-01-03T09:13:56.488627Z,10.0.0.172,203.0.113.5,8443,1450,UDP,OK,normal,
2024-01-03T09:20:15.854105Z,192.168.1.64,203.0.113.27,587,1194,UDP,OK,normal,
2024-01-03T09:25:15.167663Z,192.168.1.104,192.168.2.113,53,721,TCP,OK,normal,
2024-01-03T09:26:35.828319Z,192.168.1.178,192.168.1.129,3306,1477,UDP,RESET,normal,
2024-01-03T09:27:49.416079Z,192.168.2.115,192.168.2.16,8443,1131,TCP,OK,normal,
2024-01-03T09:27:55.494672Z,192.168.1.172,192.168.2.79,22,1924,UDP,TIMEOUT,normal,
2024-01-03T09:28:51.012303Z,192.168.1.224,192.168.2.165,25,3050,TCP,TIMEOUT,normal,
2024-01-03T09:32:13.234574Z,10.0.0.45,192.168.2.184,8443,1401,TCP,OK,normal,
2024-01-03T09:34:43.971551Z,10.0.0.208,203.0.113.8,443,1645,TCP,OK,normal,
2024-01-03T09:39:20.388706Z,192.168.2.246,203.0.113.3,80,583,TCP,RESET,normal,
2024-01-03T09:41:51.545580Z,192.168.1.36,192.168.1.37,8443,1118,UDP,OK,normal,
2024-01-03T09:52:25.344612Z,10.0.0.35,192.168.1.205,587,538,UDP,TIMEOUT,normal,
2024-01-03T09:59:42.857583Z,192.168.1.199,10.0.0.242,22,1496,UDP,TIMEOUT,normal,
2024-01-03T10:05:16.600226Z,10.0.0.232,203.0.113.21,80,1555,UDP,OK,normal,
2024-01-03T10:09:20.898368Z,192.168.2.150,10.0.0.246,25,2413,UDP,OK,normal,
2024-01-03T10:09:32.560515Z,10.0.0.185,192.168.2.109,80,683,TCP,RESET,normal,
2024-01-03T10:10:08.498432Z,192.168.1.150,10.0.0.53,80,879,TCP,OK,normal,
2024-01-03T10:15:49.366721Z,192.168.1.89,203.0.113.26,22,524,UDP,OK,normal,
2024-01-03T10:18:56.855032Z,10.0.0.252,203.0.113.2,53,744,UDP,OK,normal,
2024-01-03T10:19:41.630557Z,192.168.1.221,192.168.2.93,25,2222,TCP,RESET,normal,
2024-01-03T10:19:53.269619Z,192.168.2.113,203.0.113.13,25,1897,UDP,TIMEOUT,normal,
2024-01-03T10:20:03.803631Z,10.0.0.131,203.0.113.4,443,87280,TCP,OK,anomaly,volume
2024-01-03T10:23:11.685193Z,192.168.2.175,192.168.2.66,8080,2335,TCP,RESET,normal,
2024-01-03T10:29:48.150167Z,192.168.2.80,203.0.113.25,22,878,UDP,OK,normal,
2024-01-03T10:30:06.669260Z,192.168.1.204,203.0.113.27,5432,1801,TCP,OK,normal,
2024-01-03T10:34:50.533060Z,192.168.1.249,203.0.113.8,3306,786,TCP,OK,normal,
2024-01-03T10:40:22.461871Z,192.168.2.250,192.168.2.96,8443,1363,UDP,OK,normal,
2024-01-03T10:42:23.946692Z,10.0.0.159,10.0.0.112,587,497,TCP,TIMEOUT,normal,
2024-01-03T10:43:08.255337Z,10.0.0.143,192.168.2.240,22,1537,UDP,RESET,normal,
2024-01-03T10:44:24.417185Z,192.168.2.207,192.168.1.107,53,1898,TCP,TIMEOUT,normal,
2024-01-03T10:45:31.191142Z,10.0.0.233,203.0.113.21,8443,1781,TCP,RESET,normal,
2024-01-03T10:45:36.713830Z,192.168.1.70,203.0.113.8,8443,1087,TCP,RESET,normal,
2024-01-03T10:47:06.729381Z,10.0.0.105,10.0.0.179,587,1248,UDP,OK,normal,
2024-01-03T10:56:08.800430Z,192.168.1.57,192.168.2.59,22,510,UDP,RESET,normal,
2024-01-03T10:59:56.416207Z,192.168.2.182,192.168.2.4,80,2142,UDP,OK,normal,
2024-01-03T11:00:49.835814Z,192.168.1.105,192.168.2.119,587,101,TCP,OK,normal,
2024-01-03T11:02:17.470516Z,10.0.0.118,203.0.113.11,22,1563,UDP,OK,normal,
2024-01-03T11:05:46.089361Z,10.0.0.131,192.168.2.28,587,1308,UDP,OK,normal,
2024-01-03T11:09:17.233605Z,10.0.0.232,192.168.1.207,8080,1491,UDP,OK,normal,
2024-01-03T11:12:17.262243Z,10.0.0.54,192.168.1.112,25,2523,TCP,RESET,normal,
2024-01-03T11:18:07.889754Z,10.0.0.214,10.0.0.254,8443,1452,TCP,OK,normal,
2024-01-03T11:19:28.679131Z,192.168.1.84,10.0.0.191,5432,450,UDP,TIMEOUT,normal,
